"timestamp","price","size","side","vix"
1441893444001673,194075,4,"B",2620
1441893445335811,194075,2,"B",2620
1441893446221618,194075,2,"B",2620
1441893446660737,194100,11,"B",2620
1441893447757267,194100,14,"A",2620
1441893449742125,194075,1,"B",2620
1441893450620539,194075,36,"B",2620
1441893453697575,194075,5,"A",2620
1441893454603322,194075,55,"A",2620
1441893456361794,194075,50,"B",2620
1441893459074481,194125,1,"A",2620
1441893460392872,194100,11,"A",2620
1441893460852233,194100,4,"B",2620
1441893462849824,194150,2,"A",2620
1441893465286356,194125,2,"A",2620
1441893465942216,194125,16,"A",2620
1441893466818579,194100,32,"A",2620
1441893467917429,194075,1,"A",2620
1441893469452854,194050,1,"B",2620
1441893470551920,194075,1,"A",2620
1441893472074438,194075,45,"A",2620
1441893476684925,194050,1,"B",2620
1441893477573252,194050,13,"B",2620
1441893478668120,194075,1,"A",2620
1441893479580542,194050,5,"A",2620
1441893480403038,194050,23,"A",2620
1441893480430528,194025,47,"A",2620
1441893481281359,194000,5,"A",2620
1441893482817746,194025,9,"B",2620
1441893484367229,194050,1,"A",2620
1441893486020539,194050,1,"B",2620
1441893486458142,194050,28,"B",2615
1441893488009203,194050,29,"B",2615
1441893489540236,194050,1,"A",2615
1441893490642688,194050,13,"A",2615
1441893490871383,194050,15,"A",2615
1441893492397320,194050,1,"A",2615
1441893493285217,194050,19,"A",2615
1441893495731615,194050,9,"B",2615
1441893496608954,194075,23,"A",2615
1441893500109849,194075,2,"A",2615
1441893501863541,194050,1,"B",2615
1441893502093236,194075,17,"B",2615
1441893503091931,194050,1,"B",2615
1441893503517934,194075,14,"B",2615
1441893504478533,194125,1,"B",2615
1441893504559438,194150,1,"B",2615
1441893505016854,194150,4,"B",2615
1441893505884526,194175,1,"A",2615
1441893506981404,194175,5,"A",2615
1441893507420653,194150,6,"B",2615
1441893508736827,194150,11,"B",2615
1441893509203039,194150,1,"B",2615
1441893509626156,194175,1,"A",2615
1441893510284626,194150,1,"A",2615
1441893511499695,194175,1,"A",2615
1441893511718657,194150,3,"A",2615
1441893513046021,194150,14,"A",2615
1441893515034913,194150,2,"A",2615
1441893515935784,194150,7,"B",2615
1441893516590412,194150,23,"B",2615
1441893519455835,194150,1,"B",2610
1441893521217365,194175,1,"A",2610
1441893522308902,194150,1,"B",2610
1441893523857820,194175,1,"A",2610
1441893524530641,194150,1,"B",2610
1441893525281480,194175,2,"A",2610
1441893525719852,194175,4,"A",2610
1441893526597940,194150,8,"B",2610
1441893528251782,194175,6,"A",2610
1441893529568328,194150,2,"B",2610
1441893530684485,194150,1,"A",2610
1441893532421068,194125,1,"B",2610
1441893533520650,194100,1,"B",2610
1441893533737421,194100,4,"B",2610
1441893535752506,194075,1,"B",2615
1441893537284768,194075,1,"B",2615
1441893538382365,194075,11,"A",2615
1441893538602098,194050,2,"B",2615
1441893538821392,194050,10,"B",2615
1441893540588685,194075,1,"A",2615
1441893541684398,194075,18,"A",2620
1441893542796041,194050,1,"B",2620
1441893542801202,194075,1,"A",2620
1441893543672571,194050,38,"A",2620
1441893545018783,194025,10,"B",2620
1441893546555992,194050,8,"B",2620
1441893547873290,194050,2,"A",2620
1441893548750696,194025,1,"B",2620
1441893549638081,194050,7,"A",2620
1441893551204233,194025,1,"B",2625
1441893552301441,194050,59,"B",2625
1441893553711337,194025,2,"A",2625
1441893555740117,194025,5,"B",2630
1441893556182479,194050,1,"A",2630
1441893556614189,194050,2,"A",2630
1441893557709853,194025,5,"A",2630
1441893558596685,194000,2,"B",2630
1441893559473160,194025,14,"A",2625
1441893559912293,194000,1,"A",2625
1441893560789811,194025,2,"A",2625
1441893561458939,194025,3,"A",2625
1441893561886488,194025,5,"A",2625
1441893562060661,194000,8,"A",2630
1441893562286126,193950,2,"B",2630
1441893562947284,193950,10,"B",2630
1441893564044843,193975,1,"B",2630
1441893564982754,193975,7,"B",2630
1441893566945927,193950,1,"A",2630
1441893568041863,193925,1,"B",2630
1441893569807693,193950,1,"B",2630
1441893570246508,193950,28,"B",2630
1441893570686966,193950,2,"A",2630
1441893570907998,193950,1,"A",2630
1441893571505100,193950,3,"B",2630
1441893572212448,193925,3,"B",2630
1441893573527056,193925,1,"B",2630
1441893574625358,193925,5,"B",2630
1441893576442876,193925,3,"B",2630
1441893577986157,193925,1,"B",2630
1441893579138743,193900,1,"B",2630
1441893580011127,193900,5,"B",2630
1441893580882968,193875,1,"B",2630
1441893581116905,193875,26,"B",2635
1441893581985949,193850,1,"B",2635
1441893583309295,193850,1,"B",2635
1441893584196591,193825,1,"B",2635
1441893584408784,193850,52,"B",2635
1441893586519123,193850,2,"B",2635
1441893586957122,193875,25,"A",2635
1441893588308879,193900,2,"A",2635
1441893589406817,193875,9,"A",2640
1441893590296469,193875,2,"A",2635
1441893591381620,193850,2,"B",2635
1441893591600857,193825,1,"B",2635
1441893591820346,193850,2,"A",2635
1441893592917427,193825,1,"A",2635
1441893593300553,193800,3,"B",2640
1441893593696274,193800,14,"B",2640
1441893594877231,193775,1,"B",2640
1441893595087608,193775,3,"B",2640
1441893595742936,193775,1,"B",2640
1441893596201869,193750,27,"B",2640
1441893596625201,193750,29,"B",2640
1441893597731719,193775,27,"B",2640
1441893598385092,193750,1,"B",2640
1441893598823998,193750,5,"B",2640
1441893599488382,193750,52,"A",2640
1441893599921654,193775,2,"A",2640
1441893600141180,193750,4,"B",2640
1441893600152466,193750,25,"B",2640
1441893600373573,193775,1,"B",2640
1441893600583264,193775,3,"B",2640
1441893601238938,193800,10,"B",2640
1441893601467261,193825,2,"A",2640
1441893601677888,193800,2,"B",2640
1441893602336511,193800,87,"B",2640
1441893602352859,193825,1,"A",2640
1441893602554830,193850,3,"A",2640
1441893602558213,193825,7,"B",2640
1441893603438691,193825,34,"A",2635
1441893603677156,193825,10,"B",2635
1441893605247428,193875,1,"A",2635
1441893606562266,193875,2,"A",2635
1441893607727904,193875,2,"A",2635
1441893607947977,193875,5,"A",2635
1441893608608357,193900,1,"A",2635
1441893609703089,193875,1,"B",2635
1441893610382525,193925,1,"A",2635
1441893611040295,193925,10,"A",2635
1441893611448603,193975,1,"A",2635
1441893611451561,193950,1,"B",2635
1441893612111211,193975,2,"A",2635
1441893612549216,193950,1,"B",2635
1441893612769384,193975,5,"A",2635
1441893613649737,194000,1,"A",2635
1441893614527271,194000,2,"A",2630
1441893614614554,194025,1,"A",2630
1441893614841798,194000,3,"A",2630
1441893615057013,194000,1,"B",2630
1441893615493290,194025,1,"B",2625
1441893615717346,194050,1,"A",2625
1441893615932207,194050,17,"A",2625
1441893616598792,194025,1,"B",2625
1441893617474638,194025,12,"A",2625
1441893617692917,194025,45,"A",2625
1441893618570755,194000,4,"A",2625
1441893618973757,194000,20,"B",2625
1441893620440792,194025,2,"A",2625
1441893620880815,193975,1,"B",2625
1441893621094895,194000,2,"A",2625
1441893621974708,193975,5,"A",2625
1441893622192033,193950,1,"B",2625
1441893622651004,193950,1,"A",2625
1441893622871201,193950,3,"A",2625
1441893623323835,193925,2,"B",2625
1441893624401597,193925,1,"B",2625
1441893625526936,193950,4,"B",2625
1441893627718183,193950,1,"B",2625
1441893628161373,193950,1,"B",2625
1441893628817742,193975,1,"A",2625
1441893629478569,193975,2,"A",2625
1441893630575549,193950,10,"B",2625
1441893631513809,193950,13,"B",2625
1441893631963151,193975,1,"A",2625
1441893633497947,194000,1,"A",2625
1441893633922325,193975,2,"A",2625
1441893634583365,193950,1,"B",2625
1441893634830134,193975,1,"A",2625
1441893635706688,193950,1,"A",2625
1441893636366790,193950,1,"A",2625
1441893636585636,193950,2,"A",2625
1441893637697928,193925,10,"A",2625
1441893639442467,193950,1,"A",2625
1441893640539109,193975,10,"A",2625
1441893640979348,193950,1,"B",2625
1441893641860172,193975,1,"A",2625
1441893643833290,193950,1,"B",2625
1441893644738286,193925,1,"B",2625
1441893646944889,193950,5,"A",2630
1441893648499901,193950,25,"B",2630
1441893649368200,193975,34,"B",2625
1441893649657763,193975,5,"B",2625
1441893650758894,194025,1,"A",2625
1441893650766173,194025,3,"A",2625
1441893651859937,194000,5,"A",2625
1441893654383469,193975,1,"B",2625
1441893654654125,193975,3,"A",2625
1441893655539044,193950,1,"B",2625
1441893655772605,193975,2,"B",2625
1441893656856069,193975,8,"A",2625
1441893657518691,193950,1,"B",2625
1441893657732471,193975,2,"A",2625
1441893658399295,193975,3,"A",2625
1441893659510638,193950,43,"A",2630
1441893660407496,193925,2,"A",2630
1441893661792924,193875,1,"B",2630
1441893662460620,193900,17,"A",2630
1441893662911499,193875,1,"B",2630
1441893664643379,193850,1,"B",2630
1441893664691043,193875,1,"B",2630
1441893665346764,193900,1,"A",2630
1441893666003111,193900,1,"A",2630
1441893666660290,193875,1,"B",2630
1441893669079145,193875,1,"B",2630
1441893669957471,193875,1,"B",2630
1441893671492741,193850,2,"A",2630
1441893671505648,193850,3,"A",2630
1441893671716205,193850,1,"A",2630
1441893671938818,193825,1,"B",2630
1441893673027543,193850,25,"A",2630
1441893673268909,193800,1,"B",2630
1441893673903662,193825,1,"B",2630
1441893675506529,193850,1,"A",2635
1441893676164461,193825,2,"B",2635
1441893677051763,193850,2,"A",2635
1441893677929065,193850,4,"A",2635
1441893678586077,193825,33,"B",2625
1441893678599197,193875,119,"B",2625
1441893679249833,193875,1,"B",2625
1441893679687190,193900,6,"B",2630
1441893680352636,193900,55,"B",2625
1441893680804298,193900,13,"A",2625
1441893682108016,193900,2,"A",2625
1441893685585350,193875,3,"B",2625
1441893685599716,193875,10,"A",2625
1441893686700369,193850,2,"B",2630
1441893688046577,193850,9,"B",2630
1441893688269614,193875,1,"B",2630
1441893688474396,193900,1,"A",2630
1441893688689662,193875,4,"B",2630
1441893689349737,193900,3,"A",2630
1441893690229405,193875,7,"A",2630
1441893691290495,193875,79,"A",2630
1441893692601048,193850,1,"A",2630
1441893694138682,193850,1,"B",2630
1441893695088899,193850,10,"B",2630
1441893696622507,193850,5,"B",2630
1441893699036901,193825,119,"B",2630
1441893699264561,193850,5,"B",2635
1441893700154323,193850,5,"A",2635
1441893701240739,193825,2,"B",2635
1441893701899013,193850,1,"A",2635
1441893702789071,193825,3,"B",2635
1441893704799040,193850,7,"B",2635
1441893705018295,193825,3,"B",2635
1441893705461387,193825,1,"B",2635
1441893705903135,193850,54,"B",2630
1441893707822772,193825,7,"B",2630
1441893709139442,193850,1,"B",2635
1441893710455012,193875,1,"A",2635
1441893710684060,193850,3,"A",2635
1441893710694278,193875,1,"A",2635
1441893711782126,193850,1,"B",2635
1441893713322928,193875,4,"A",2635
1441893714417956,193850,1,"B",2635
1441893716485896,193850,16,"B",2635
1441893718040903,193875,1,"A",2635
1441893718697287,193850,1,"B",2635
1441893719353549,193900,2,"A",2635
1441893720006982,193875,10,"B",2635
1441893721113880,193850,1,"B",2635
1441893721332118,193875,1,"A",2635
1441893721552220,193850,10,"B",2635
1441893723551305,193875,12,"B",2635
1441893723750178,193900,90,"B",2635
1441893723768306,193950,2,"A",2635
1441893724506557,193925,2,"B",2630
1441893724765022,193950,1,"A",2630
1441893724984134,193900,2,"A",2630
1441893725407194,193925,43,"A",2630
1441893726061252,193950,1,"A",2630
1441893726074572,193950,1,"A",2630
1441893726283872,193925,6,"B",2630
1441893726514433,193925,3,"B",2630
1441893727819606,193925,1,"A",2630
1441893728255464,193900,1,"B",2630
1441893731324965,193925,3,"B",2630
1441893733298588,193925,1,"A",2630
1441893736240657,193925,1,"A",2630
1441893737505310,193900,1,"B",2630
1441893738211424,193925,2,"B",2630
1441893740823808,193925,1,"B",2630
1441893741712956,193925,21,"B",2630
1441893743901952,193975,1,"B",2625
1441893743924531,194000,1,"B",2625
1441893744129638,194025,1,"A",2625
1441893744339538,194000,13,"B",2625
1441893744574453,194050,1,"A",2625
1441893744607164,194025,9,"B",2625
1441893745712953,194025,10,"A",2620
1441893746806499,194000,1,"B",2620
1441893747038424,194025,1,"A",2620
1441893747471497,194025,6,"A",2620
1441893747898430,194000,11,"A",2620
1441893747913342,193975,78,"A",2620
1441893749015346,194000,13,"A",2625
1441893749448458,194000,4,"A",2625
1441893750323772,193975,4,"B",2625
1441893752154162,194000,1,"A",2625
1441893752174986,193925,32,"B",2625
1441893753694657,193950,88,"B",2630
1441893755623787,193950,1,"A",2630
1441893756505542,193950,14,"B",2630
1441893757806685,194000,2,"A",2630
1441893759122920,193975,1,"A",2625
1441893759559898,193950,1,"B",2625
1441893760938055,193950,4,"B",2625
1441893761157097,193950,10,"B",2625
1441893762483912,193950,2,"B",2625
1441893763560288,193975,5,"A",2625
1441893764437408,194000,10,"B",2625
1441893765191196,194000,4,"B",2625
1441893766729181,194025,2,"A",2625
1441893768480736,194000,1,"B",2625
1441893769570414,194025,1,"A",2625
1441893769786497,194100,2,"A",2625
1441893770647185,194075,37,"B",2615
1441893770890755,194100,1,"A",2615
1441893771974871,194100,4,"B",2615
1441893771994631,194125,1,"A",2615
1441893772051981,194125,17,"A",2615
1441893772709988,194100,29,"A",2615
1441893773593477,194075,33,"B",2615
1441893774037682,194075,6,"B",2615
1441893774257140,194075,19,"A",2615
1441893775227421,194050,6,"A",2615
1441893775894454,194050,5,"A",2620
1441893776986724,194050,8,"B",2620
1441893778527394,194075,1,"A",2620
1441893779622724,194050,1,"A",2620
1441893782695934,194075,1,"A",2620
1441893783803774,194050,2,"B",2620
1441893784673084,194075,1,"A",2620
1441893785797335,194075,1,"A",2620
1441893786024227,194050,1,"B",2620
1441893786674211,194075,1,"A",2620
1441893787348458,194050,1,"A",2620
1441893787567133,194025,1,"B",2620
1441893788440278,194050,2,"A",2620
1441893789349625,194025,18,"A",2620
1441893789852413,194000,3,"B",2620
1441893790513017,194025,3,"B",2620
1441893791826044,194025,7,"B",2620
1441893792705360,194025,31,"B",2620
1441893793788492,194050,1,"A",2620
1441893794756435,194025,1,"B",2620
1441893796728884,194000,31,"B",2620
1441893797606673,194025,4,"A",2620
1441893798265794,194000,1,"A",2620
1441893799364704,193975,75,"B",2625
1441893801702815,193950,1,"A",2625
1441893802582767,193925,1,"B",2625
1441893803018386,193925,12,"B",2625
1441893803897320,193950,15,"A",2625
1441893805908294,193925,1,"B",2625
1441893806345293,193950,1,"B",2625
1441893807236201,193975,12,"B",2625
1441893809236157,193975,2,"A",2625
1441893810178044,193925,4,"A",2625
1441893811204852,193900,2,"A",2625
1441893812564884,193850,1,"A",2630
1441893813881170,193850,1,"A",2630
1441893814837995,193850,1,"A",2630
1441893815934341,193850,53,"A",2630
1441893816154328,193825,5,"B",2630
1441893816594436,193825,11,"A",2630
1441893817039068,193800,1,"B",2630
1441893817251069,193825,28,"B",2630
1441893818139481,193825,5,"A",2635
1441893818581860,193825,1,"A",2635
1441893818797889,193825,2,"A",2635
1441893819251245,193800,2,"B",2635
1441893819685419,193800,4,"B",2635
1441893820773084,193800,4,"B",2635
1441893820994368,193825,2,"A",2635
1441893821654974,193800,2,"B",2635
1441893822757764,193825,2,"B",2635
1441893824780028,193800,1,"B",2635
1441893825435969,193825,1,"A",2635
1441893826528210,193800,25,"B",2635
1441893827625003,193825,1,"A",2635
1441893828505105,193800,2,"A",2635
1441893829600076,193775,5,"A",2635
1441893830039831,193750,10,"B",2635
1441893830712734,193750,6,"B",2640
1441893831584964,193750,10,"B",2640
1441893832464584,193775,12,"A",2640
1441893834484316,193775,1,"A",2640
1441893834703530,193750,1,"B",2640
1441893835459196,193775,1,"A",2640
1441893836419533,193725,1,"B",2640
1441893836636383,193750,1,"A",2640
1441893836855284,193725,1,"B",2640
1441893836869015,193750,2,"A",2640
1441893837074943,193750,52,"A",2640
1441893838527002,193725,65,"A",2640
1441893838539798,193675,2,"B",2640
1441893838755574,193700,54,"B",2640
1441893839182937,193725,1,"A",2640
1441893839404571,193700,3,"B",2640
1441893839620421,193725,3,"B",2640
1441893839640358,193750,1,"A",2640
1441893840059551,193725,2,"B",2640
1441893840278172,193750,1,"A",2640
1441893840721768,193725,3,"B",2640
1441893841376200,193750,15,"A",2640
1441893842254234,193725,2,"B",2640
1441893842263697,193725,1,"B",2640
1441893843351830,193750,1,"B",2640
1441893844459573,193750,1,"B",2640
1441893844467762,193775,1,"A",2640
1441893844528111,193750,11,"A",2640
1441893846065818,193700,1,"A",2640
1441893846068340,193675,1,"B",2640
1441893846724627,193725,2,"A",2640
1441893847602465,193700,3,"B",2640
1441893848041326,193700,5,"A",2640
1441893848298973,193700,4,"A",2640
1441893849574570,193725,73,"A",2640
1441893850444705,193725,1,"A",2640
1441893851102602,193700,1,"A",2640
1441893851550532,193700,16,"B",2640
1441893851577992,193725,21,"B",2640
1441893852655789,193725,3,"B",2640
1441893853308713,193725,10,"B",2640
1441893853528223,193725,1,"A",2640
1441893853748099,193700,23,"B",2640
1441893853910616,193600,1,"B",2640
1441893854121381,193600,3,"B",2640
1441893854342993,193625,13,"B",2640
1441893854567835,193650,1,"A",2645
1441893854800738,193625,1,"B",2645
1441893855007924,193650,2,"B",2645
1441893855228101,193675,1,"A",2645
1441893855448264,193650,1,"B",2645
1441893856416770,193675,1,"A",2645
1441893856635357,193650,1,"B",2645
1441893856852146,193675,1,"A",2645
1441893856856159,193650,1,"B",2645
1441893857950107,193675,1,"B",2645
1441893859048291,193700,3,"B",2645
1441893859516353,193725,1,"A",2645
1441893859711174,193700,1,"B",2645
1441893859928653,193725,2,"A",2645
1441893859944410,193700,2,"B",2645
1441893860592562,193725,2,"A",2640
1441893861028613,193700,66,"B",2640
1441893861690584,193725,1,"A",2640
1441893862561350,193700,2,"B",2640
1441893862771639,193725,5,"A",2640
1441893863011916,193725,2,"A",2640
1441893864324595,193700,4,"A",2640
1441893865484623,193675,1,"B",2640
1441893865703818,193675,10,"B",2640
1441893866142638,193700,2,"A",2640
1441893866613375,193675,4,"A",2640
1441893869229197,193650,1,"B",2640
1441893871210031,193650,9,"A",2640
1441893871738098,193625,1,"B",2640
1441893872178953,193650,1,"A",2640
1441893872412035,193625,2,"B",2640
1441893873718165,193625,9,"B",2640
1441893874603280,193650,25,"B",2640
1441893875087053,193650,1,"B",2635
1441893875538275,193675,7,"A",2635
1441893876625561,193675,17,"A",2635
1441893877741498,193675,1,"A",2635
1441893878839246,193675,62,"B",2635
1441893880591027,193675,2,"B",2635
1441893881690959,193675,1,"A",2635
1441893882784539,193650,1,"B",2635
1441893883004024,193675,1,"A",2635
1441893883453082,193650,2,"B",2630
1441893883671833,193675,6,"A",2630
1441893885508346,193650,1,"B",2630
1441893885954090,193675,9,"A",2630
1441893887045524,193675,46,"B",2630
1441893887271715,193700,67,"B",2630
1441893888796289,193725,1,"A",2625
1441893889441831,193725,1,"A",2625
1441893889881737,193700,1,"B",2625
1441893889884687,193725,1,"A",2625
1441893890106952,193700,1,"B",2625
1441893891419487,193725,1,"A",2625
1441893891855283,193700,1,"B",2625
1441893892089353,193725,1,"B",2625
1441893893171984,193750,1,"A",2625
1441893894487991,193725,4,"A",2625
1441893895443915,193725,34,"A",2625
1441893897857264,193725,6,"B",2625
1441893900044348,193750,3,"B",2625
1441893900919286,193750,26,"A",2625
1441893901579645,193750,3,"B",2625
1441893901604421,193750,10,"B",2625
1441893902895506,193750,49,"A",2625
1441893903051116,193825,1,"A",2625
1441893904130589,193825,1,"A",2620
1441893905480413,193825,5,"A",2620
1441893905930647,193800,61,"B",2620
1441893906139757,193825,1,"A",2620
1441893906797788,193825,2,"A",2620
1441893907020709,193800,1,"B",2620
1441893907454641,193800,2,"B",2620
1441893908343749,193825,8,"B",2620
1441893910548663,193825,1,"A",2620
1441893910984755,193850,2,"A",2620
1441893911867337,193825,17,"A",2620
1441893912741129,193825,67,"A",2620
1441893913836763,193825,3,"A",2620
1441893914278584,193850,1,"A",2615
1441893914981789,193825,1,"B",2615
1441893916080906,193850,18,"B",2620
1441893917397211,193900,1,"A",2620
1441893917616820,193875,1,"B",2620
1441893918057733,193900,2,"A",2615
1441893918275330,193875,9,"A",2615
1441893919603051,193875,2,"A",2615
1441893920699278,193875,2,"B",2615
1441893921301681,193900,1,"B",2615
1441893921720874,193925,1,"A",2615
1441893921722478,193925,12,"A",2615
1441893921954307,193900,12,"A",2615
1441893922160971,193875,2,"B",2615
1441893923919391,193900,2,"A",2600
1441893925693210,193875,3,"B",2600
1441893925707072,193900,3,"A",2600
1441893925912980,193900,52,"A",2600
1441893927229430,193900,1,"A",2600
1441893929424297,193900,13,"A",2595
1441893930741639,193875,8,"B",2595
1441893931296115,193900,1,"A",2595
1441893933115363,193900,1,"A",2595
1441893934003826,193875,2,"A",2595
1441893934226969,193850,1,"B",2600
1441893934443765,193875,2,"A",2600
1441893935589208,193875,16,"A",2600
1441893936694074,193850,1,"B",2600
1441893937573172,193875,29,"B",2600
1441893938669073,193900,1,"B",2600
1441893939548521,193950,1,"A",2595
1441893939854011,193950,2,"A",2595
1441893939863434,193925,1,"B",2595
1441893940731916,193925,2,"B",2595
1441893942267171,193950,2,"A",2595
1441893942487932,193975,1,"A",2595
1441893942929402,193975,2,"A",2595
1441893943591602,193950,42,"B",2595
1441893945650419,193950,2,"A",2600
1441893946529701,193950,32,"B",2600
1441893946748611,193925,1,"B",2600
1441893947625257,193950,1,"A",2600
1441893950259025,193950,1,"A",2600
1441893950697458,193925,15,"A",2600
1441893952290511,193900,1,"B",2600
1441893953169763,193925,1,"A",2600
1441893953411479,193900,19,"B",2600
1441893954049786,193925,1,"A",2600
1441893954798351,193900,1,"B",2600
1441893955958677,193900,3,"B",2600
1441893956396924,193925,4,"A",2600
1441893957043799,193900,1,"B",2600
1441893957509589,193925,1,"B",2600
1441893957947456,193900,20,"B",2600
1441893959499069,193900,1,"B",2600
1441893961891789,193875,1,"B",2600
1441893962343772,193900,4,"A",2600
1441893963867209,193875,1,"A",2600
1441893964833847,193875,12,"B",2600
1441893965053367,193900,1,"A",2600
1441893966608715,193900,32,"A",2600
1441893966618433,193900,42,"B",2600
1441893967912093,193900,1,"B",2600
1441893968569538,193925,6,"A",2600
1441893968791582,193900,11,"B",2600
1441893969455392,193925,48,"B",2600
1441893971646193,193950,15,"B",2600
1441893971863073,194000,1,"A",2600
1441893972527234,193975,10,"B",2600
1441893975212992,194025,8,"A",2600
1441893975687904,194000,44,"B",2600
1441893976968760,194025,1,"A",2600
1441893977847097,194050,1,"A",2600
1441893978520049,194050,17,"A",2600
1441893979833031,194050,1,"A",2595
1441893980272214,194025,1,"B",2595
1441893980707845,194050,4,"B",2595
1441893980865294,194075,1,"A",2595
1441893981938429,194100,3,"A",2590
1441893982598754,194075,7,"A",2595
1441893985524868,194050,7,"A",2595
1441893987058493,194025,1,"A",2595
1441893987283949,194050,1,"A",2595
1441893987496415,194025,1,"B",2595
1441893988596886,194075,1,"A",2595
1441893989700015,194050,1,"A",2595
1441893991297491,194025,7,"B",2595
1441893992392124,194025,1,"B",2595
1441893994374470,194050,39,"B",2595
1441893996209530,194050,1,"B",2595
1441893996649808,194025,1,"B",2595
1441893996682078,194050,3,"B",2595
1441893997747710,194050,1,"A",2595
1441893998407556,194050,58,"A",2595
1441893999503777,194025,51,"A",2595
1441894001038360,194000,1,"B",2595
1441894001711907,194000,3,"B",2595
1441894003680062,194025,1,"A",2595
1441894005276391,194000,2,"B",2595
1441894005722857,194000,3,"B",2595
1441894006691969,194000,10,"B",2595
1441894008888655,194025,2,"A",2595
1441894009769430,194025,4,"A",2595
1441894011092687,194000,1,"B",2595
1441894012189902,194000,14,"A",2595
1441894012410616,193975,1,"A",2595
1441894013318377,193950,2,"A",2600
1441894014394871,193950,40,"A",2600
1441894015521697,193925,1,"A",2600
1441894016179077,193900,8,"B",2600
1441894017041590,193925,20,"B",2605
1441894018164505,193925,3,"A",2605
1441894019251706,193925,1,"A",2605
1441894019510001,193925,46,"B",2605
1441894020878026,193925,1,"B",2605
1441894022411368,193900,1,"B",2605
1441894022623537,193925,5,"B",2605
1441894024161624,193900,1,"B",2605
1441894025461679,193875,2,"B",2605
1441894025670466,193875,25,"B",2605
1441894026762162,193875,1,"B",2605
1441894026999109,193900,1,"B",2605
1441894028078909,193900,2,"B",2605
1441894029623522,193900,1,"B",2605
1441894031381831,193925,1,"A",2605
1441894032479158,193925,1,"A",2605
1441894034442524,193900,22,"A",2605
1441894035810019,193875,1,"B",2605
1441894036069452,193875,2,"A",2605
1441894036696291,193850,2,"B",2605
1441894038671387,193875,1,"A",2605
1441894040220953,193900,1,"A",2605
1441894040876160,193875,25,"B",2605
1441894041976020,193850,5,"B",2605
1441894043071640,193875,16,"B",2600
1441894044871086,193900,2,"A",2600
1441894046846403,193925,17,"B",2600
1441894047508860,193950,1,"A",2600
1441894047527891,193925,2,"B",2600
1441894048609599,193950,1,"A",2600
1441894050582615,193925,5,"B",2600
1441894051240692,193950,7,"A",2600
1441894052022698,193950,13,"B",2600
1441894053115978,193925,6,"B",2600
1441894054003696,193925,51,"A",2600
1441894055978747,193900,8,"A",2600
1441894056635420,193900,58,"A",2600
1441894057949462,193900,2,"A",2600
1441894059046078,193900,2,"A",2600
1441894059265800,193900,1,"A",2600
1441894060155431,193875,1,"A",2600
1441894060594268,193875,1,"A",2600
1441894061242491,193850,1,"B",2600
1441894061461419,193850,4,"B",2600
1441894061471572,193875,4,"A",2600
1441894062767838,193850,1,"B",2600
1441894062789159,193875,27,"B",2600
1441894064302479,193875,2,"B",2600
1441894066132343,193900,31,"B",2600
1441894068324631,193900,6,"A",2600
1441894069444870,193900,2,"A",2600
1441894070527807,193875,26,"A",2600
1441894072502470,193875,9,"B",2600
1441894073406245,193875,16,"B",2600
1441894074488301,193850,1,"A",2600
1441894077405093,193875,4,"B",2600
1441894077843306,193875,53,"B",2600
1441894078512618,193875,3,"B",2600
1441894079168482,193900,9,"B",2605
1441894079617077,193925,1,"A",2605
1441894080703847,193900,2,"B",2605
1441894082709670,193900,4,"A",2605
1441894084688994,193900,1,"A",2605
1441894086228031,193875,1,"B",2605
1441894086885337,193900,1,"B",2605
1441894087763577,193925,1,"A",2605
1441894087995155,193900,30,"B",2605
1441894089304542,193925,26,"A",2600
1441894090400638,193925,14,"B",2600
1441894091061105,193925,1,"B",2600
1441894092157199,193950,2,"A",2600
1441894093254061,193975,1,"A",2600
1441894094834940,193950,23,"B",2600
1441894097052685,193975,1,"B",2600
1441894097793932,194025,1,"B",2600
1441894098012963,194050,1,"A",2600
1441894098448070,194050,1,"A",2595
1441894099853540,194075,1,"A",2595
1441894101039046,194050,3,"B",2595
1441894103018438,194050,10,"A",2595
1441894103487432,194025,25,"A",2595
1441894106191279,194000,15,"A",2595
1441894107073218,194000,23,"A",2595
1441894109708050,193975,3,"B",2595
1441894111300137,194000,2,"A",2595
1441894112401446,194000,5,"B",2595
1441894113281458,193975,1,"B",2595
1441894114377487,194000,2,"A",2595
1441894115123071,194025,2,"A",2595
1441894116443498,194000,1,"B",2595
1441894116891177,194000,59,"B",2595
1441894118223326,194025,1,"A",2595
1441894120188633,194000,1,"A",2595
1441894121728318,193975,4,"B",2600
1441894121949056,194000,1,"A",2600
1441894122606877,193950,1,"A",2600
1441894123332050,193925,1,"B",2600
1441894124937747,193875,1,"B",2600
1441894127149615,193900,21,"B",2600
1441894128238938,193925,2,"A",2600
1441894128898204,193950,1,"A",2600
1441894129992381,193925,1,"A",2600
1441894130235630,193900,1,"A",2600
1441894130868468,193875,10,"B",2600
1441894132189105,193900,2,"A",2600
1441894133950211,193875,1,"A",2600
1441894135085527,193850,1,"B",2600
1441894136182604,193850,6,"A",2600
1441894137059769,193800,1,"B",2605
1441894137937732,193825,4,"A",2610
1441894139262726,193825,1,"A",2610
1441894140144569,193800,6,"B",2610
1441894141241416,193825,5,"A",2610
1441894141895393,193800,1,"A",2610
1441894142343369,193775,1,"B",2610
1441894143441966,193800,31,"B",2610
